id,comment,label,label_encoded
12795,නරක,None,5
12796,ඇලන් බෙකර්ට හේතුව,None,5
12797,ඇලන් බෙකර්,None,5
12798,පිටසක්වල බ්රෝකර් පැමිණියේ කවුද,None,5
12799,තුර්කිය මටත් ඉස්මිර් පිටුපස නිවසක් තිබේ,None,5
12800,මා ජීවත් දිස්ත්රික් ධජය වේ,None,5
12801,මම පැමිණියේ ඇලන් බෙකර් නිසාය,None,5
12802,ඔව් ඔවුන් පැමිණියේ බෙකර්ටයි,None,5
12803,ඔහු වීඩියෝව සජීවිකරණයෙන් එදිරිව යූ ටියුබ් හි තැබීය,None,5
12804,වගේම ඔවුන් සිටින්නේ මා ඇලන්ගේ ධාවන ලැයිස්තුවෙන්,None,5
12805,එහි සැරයටි රූපයක්,None,5
12806,පිටියර්,None,5
12807,ඔව් මම ගොළුයි,None,5
12808,ඔබට පිටසක්වල බ්රෝකර් නැරඹීමට අවශ්යයි,None,5
12809,සජීවිකරණයට එදිරිව යූ ටියුබ් වීඩියෝව රූගත කිරීමට ඇලන් බෙකර් එය භාවිතා කළේය,None,5
12810,මම ඔහුට ස්තූතියි,None,5
12811,අංක ඇලන් බෙකර් ලැයිස්තුවේ වීඩියෝව,None,5
12812,මම හිතන්නේ හැමෝම,None,5
12813,ට්රාන්ස්ෆෝමර්ස්ෆින් අංකය මා හමු නොවීය,None,5
12814,බෙන් ඩි,None,5
12815,කොල්ලා,None,5
12816,එහි මගේ නගරය,None,5
12817,එංගලන්තය,None,5
12818,තුර්කිය නැත,None,5
12819,හරියටම,None,5
12820,හෙක් මම එය කිසි විටෙකත් නොකෙරේ,None,5
12821,කඩාවැටීම,None,5
12822,ඔබට යාබදව සලකුණු නොකළ සර්කයක් ඔබ නොදැන සිටින්නේ කෙසේද,None,5
12823,ඔබ ධාවකය පාර නොවේ,None,5
12824,සං ා විදුලි පහන් කිසිවෙකු විශ්වාස නොකරන්නේ ඔවුන් කිසිවෙකු වාහනයක් කිසිවෙකු භාවිතා කරන මා දුටුවේ නැති එය වරප්රසාදයක් නොවේ,None,5
12825,නොගැලපෙන රියදුරු නැවැත්වීම නිලධාරියාට ස්තූතියි,None,5
12826,පේළි තුනක් සෑදීමට පෙළඹවූ සුදු නාමිකයා මට හසු විය,None,5
12827,පුදුම සහගතයි,None,5
12828,ඔහුගේ පිටුපස කවුළුව ආලෝක තීරුව හිස් මාදිලියක් සිසිල් මායිම් හාහා මම හිතන්නේ නැහැ,None,5
12829,පෙට්ටිවලින් එකකින් තැපැල් ලබා ගැනීම ඔබේ වයස අවුරුදු යි,None,5
12830,මට අධිවේගී මාර්ගයේ එන්ජේ හි එන්ජේඔහු අමතමින් මම ඇඟිල්ලෙහි සඳහන් කර ලකුණෙහි පෙන්වා දුන් ලකුණ නීතිය මහාමාර්ග ගමනාගමනය තුළට යාමට කිසිවෙකු ගමනාගමනයෙන් වැළකී සිටියෙමි,None,5
12831,ට්රක් රථය ඔහු විහිළුවක් ඔහුට ඉඩ දිය යුතුය,None,5
12832,එය හි රහසිගත බවක්,None,5
12833,දුප්පත් දුප්පත්,None,5
12834,නොසැලකිලිමත් රිය පැදවීම සං ා කිරීමට අපොහොසත් වීම ඔබේ ලකුණු සර් සතුට භුක්ති විඳින්න,None,5
12835,මම කුඩා කාලයේ සිටම මගේ පුතා සොහාලය කළෙමිරෝදය පිටුපස මතක තබා ගැනීමට ඔහුට නැවතත් අනතුරු ඇඟවීය ඔහු මගී අසුනට පැටලෙන ඔහුගේ රෝදය පිටුපස වාඩි වී සිටියදී ඔහුගේ අවසරය ලැබූ ඔහුගේ අවසරය ලැබුණු ඔහුගේ නොවරදින ප්රතිචාරය ඔව් තාත්තරයා මම රෝදය පිටුපස සිටින සෑම කෙනෙක්ම මෝඩයෙක් ඔබ දනිමි ඔහු නීති යෙක් මම තවමත් ඔහුට කෙසේ හෝ ආදරය කරමි හි ඔහුට අවම නොයන්නේ ඔහු ආයතනික කොන්ත්රාත් නීති යෙකු නොවේ,None,5
12836,පොලිසිය බලපත්ර ලියාපදිංචිය මෝටර් රථ යතුරු ඔබ කළ යුතුය,None,5
12837,විදුලි පහන් දැල්වීම රත්තරන්,None,5
12838,කෝප් එක මුලදී එහි නොතිබුණේ,None,5
12839,මෙය බලන්න ඔව් සුදු මෝටර් රථය පෙරළෙන මම යමෙකු කපා හැරීමට හෝ ගමනාගමනය ඒකාබද්ධ වීමට ඉඩ නොදෙමි,None,5
12840,ඔවුන් දකින ආකාරය අප රහසිගතව කටයුතු කරන පැහැදිලිය,None,5
12841,කර්මය,None,5
12842,ට්රක් රථය මෙතරම් වමට මෝටර් රථ අන්ධව සිටින අයව මෝටර් රථයේ අන්ධව සිටින ආකාරය කිසිවෙකු දැක නැති කිසිවෙකු දැක නැත,None,5
12843,කවුරුහරි ටිකට් පතක් ලැබෙනවා,None,5
12844,දිනවල පාරේ සිටින්නේ ඔබ කිසි විටෙකත් දන්නේ නැත,None,5
12845,සෑම විටම ඔබේ අන්ධ ස්ථාන ළමයින් පරීක්ෂා කරන්න,None,5
12846,කාර්මා කඩාවැටීම,None,5
12847,ඇමරිකානු වෙළඳනාම සහිත මෝටර් රථ ලොල් වටා කිසි විටෙකත් විවේකීව නොසිටින්න,None,5
12848,ඒක හොඳ රහසිගත පොලිස් නිලධාරියෙක්,None,5
12849,ඔබට එය කළ හැකි බලපත්ර තහඩුව නොමැති පොලිස් නිලධාරියෙක් යැයි ඔබට පැවසිය හැකිය,None,5
12850,වීඩියෝව මාව අවධාරණය කළේය,None,5
12851,මෝටර් රථය අතුරු සත්යයට කළ මා බදින ලද මම දැන සිටියෙමි,None,5
12852,ඔබ අං එකක්,None,5
12853,ඉදිරිපස පේළියේ මෝටර් රථයට සමාන්තරව යන්න මෝෆ්රිස්ටේ මුදුනේ ස්වයංබාධකයක් වෙනත් කෙනෙකුගේ වියදමකින් පසු,None,5
12854,එය කුමන නොසැලකිලිමත් මෝඩයකට එය පැවසිය නොහැකි වූයේ පොලිස්කාරයාට ඔවුන් කෙතරම් අනවශ්ය යැයි කිවහොත්,None,5
12855,කර්මය ඔබයි,None,5
12856,සමහර එය වයස්ගත හෝ දුර්වල රියදුරෙකු රෝදය පිටුපස නොසිටිය යුතුය නැතහොත් දියවැඩියා බිඳවැටීමක් අයෙකු නැතහොත් මෝටර් රථයේ බඹුවක් ඒවා අවධානය වෙනතකට යොමු වී ඇත,None,5
12857,ඔවුන් ලැබුණා,None,5
12858,කළු සුව්වා සලකුණු නොකළ එක සන්සුන් කිරීමට අවශ්ය මම දැන සිටියෙමි,None,5
