id,comment,label
17286,ලක්ෂ 100 ක විදුලි වාහනයක් ගන්න අතින් වියදම් කරන්නේ ලක්ෂ 10 නම් එතනම තියෙන්නේ ගැනුම්කරු පිළිබඳව අවදානමක්  ඒ නිසා මෙහෙම කරපු එක හොඳයි  ලක්ෂ 10 ක වටිනා වාහනයක් ගන්න අඩුම තරමේ ගැනුම්කරුවා ලක්ෂ 50 ක් වත් අතින් වියදම් කරනවා නම් තමයි ගොඩක්ම රටටත්  බැංකු පද්දතියටත්  ආර්ථිකයටත් හොඳ මොකද එහෙම ගන්නෙම ගෙවන්න හැකියාව තියෙන කෙනෙක්,None
17287,වාහන මිල ඉදිරියට අඩු උනොත් මුල්‍ය් ආයතන කඩා වැටීම්ම අවම වෙනවා මේ හෙතුවෙන් tax අඩු කිරීමේ අදහසක් තියේද දන් නෑ ඉස්සරහට,None
17288,කල්බදු මාෆියායා අඩු වී,None
17289,ඔබ කී දේ නැවත පරීක්ෂා කරන්න,None
17290,මහා බන්බුවත් සැල්ලි වලාටා මට් කරෝ අරැන්ග් විවිධ,None
17291,අපි බලන්නේ ඊඒ හොඩි රූලා කහයි දෙස බලයි,None
17292,වාහන ගන්න නෙවෙයි යකෝ මිනිස්සුන්ට පස් කන්න tamai රනිල් රාජපක්ෂ එකතු වෙලා දීලා තියෙන්නේ වහල්ලු මෙවා දකිත්වා,None
17293,ජෙප්පො බල්ලො,None
17294,Electric එකට වැඩි කරලා පෙට්‍රල් එකට අඩු කරලනේ ඉස්සරට වඩා අඩු මුදලක් මුලිකව ගෙවලා පෙට්‍රල් ඒවා ගන්න පුළුවන්නේ දැන්,None
17295,රාජපක්ෂගෙ කාලෙ හොදට කලා එකම වරද තෝ වගේ අවලන් ජාන ඉතුරුකල එක,None
17296,හරිත ශක්තියට එරෙහිව නන්දලාල් පනතඔහු වාහන මාෆියාවේ කොටසක් ලෙස පෙනේ,None
17297,අද මහලොකු දෙයක් කෑ ඒක හොඳ දෙයක් ඒක ඇත්තටම වෙන්ඩ ඕන දෙයක් මොකද මිනිස්සු මේ පොඩි ගානක් තියාගෙන වාහනයක් අරගත්තහම ලොකු රිස්ක් එකක්  තියෙනවගැණුම්කරුවො උණ්න්දු වෙන්න ඕන වැඩිපුර අතින් දාල පුලුවන් තරම් අඩුවෙන් ලීස් එක දාගන්න,None
17298,,None
17299,"BYD SEAL Lion 6 යනු සම්පූර්ණ විදුලි වාහනයක් නොවේ
එය 1500 සීසී ටර්බෝ පෙබොලයින් එන්ජිමක් සහිත දෙමුහුන් SUV රථයකි
එබැවින් දැන් ඕනෑම කෙනෙකුට වටිනාකමෙන් 60 ක් දක්වා ණයට ගත හැකියමීට පෙර එය 50 ක් පමණි",None
17300,මොනවාකිව්වත්  මේ ආණ්ඩුවත් වාහන ගන්න හිටිය අයගෙ සිජින බොද කලා කෝකා ආවත් අපට වැඩක් වැඩක් නැහැ,None
17301,තවත් රෝද තුනක් පාරේ ඇත  විශිෂ්ටයි,None
17302,හොද දෙයක්,None
17303,විදුලි බිටි බිටි,None
17304,මේක මේ මූල්‍ය ආයතනවලට තියන අවදානම අඩු කරන්න කරපු දෙයක් වෙන්න බැරිදඉස්සරහට වාහන වල බදු අඩු කරන්න එහෙම බලාපොරොත්තුවක් තියනවාද දන් නෑනේඑහෙම උනොත් මේ 90 වගේ ලීසින් පහසුකම් දීපු ආයතන අමාරුවේ වැටෙනව නේද,None
17305,ඕක හරිනම් 50 කරන්න ඕන හැම වාහනයකටම,None
17306,මුන් ලංකාව  විනාශ කරන ත්‍රීවිල් වැඩි කරන්න හදන්නේ,None
17307,ඔය වගේ පැලැස්තර අලවන දේවල් කරල ආර්ථිකය ගොඩගන්න බෑ ඕවයින් වෙන්නෙ මිනිස්සු තවදුරටත් කලකිරීමට පත්වෙන එකකරන්න ඕනෙ නිෂ්පාදන ආර්ථික රටාවක් ගොඩනගල ඔවුන් දිරිමත් කරන එකඒකට දැනටමත් කල් ගත්‍ත වැඩි,None
17308,විද්යුත් වාහන 90 ක් 60 ක් 60 ක් විය හැකියනය විය හැකිය,None
17309,කමක් නැහැ අපිට උගන්ඩා ඩොලර් බිලියන රත්තරන් අශ්වයන් ලැම්බෝගිනි මැණික් මළු ටිකයි අල්ලා දෙනවානේ,None
17310,බයික් වවා මොකාඩා මොකාඩා,None
17311,ආර්තිකයට වාසිවන ඉතා  යහපත් තත්වයක් බව කැපී පේන්නේය ඉතාම හොද තත්වයක්,None
17312,ශුභාරංචිය,None
17313,ඉතාම හොද තීරණයක්,None
17314,ලොකු දෙයක් නැත්නම් පරාටේ නීතියත් එක්ක මිනිස්සුන්ට පාලනයක් නැතුව මේවා කරන්න ගියොත් අන්තිමට ඒ මිනිස්සුම තමය් මේවට බනින්නේ,None
17315,පෙට්රල් ඩීසල් වනාවල ඉන්දන ලබගනේEEEEEEEEEEEEE රාජයතා බූනෙයින් ලතරාටා රු 65   විතාරා ලම්බේතා,None
17316,,None
17317,අනිවා,None
17318,එක්ස් මැසෙන් කරන්නා බී යාකො එක්ක වෙන්ඩ් මෙහෙමා වෙන්වික් නිෂ්පපන් ආතක් රාජා නිව්ති නිව්ති මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනි මිනිතුට්,None
17319,70,None
17320,,None
17321,කෙහෙළිය    sm චන්ද්‍රසේන මහින්දානන්ද,None
17322,පැහැදිලි මදි,None
17323,කබ්රාල් හොරකම් කල නිසාද,None
17324,හොන්ඩා මුර සංචාර විකිණීම ක්රිකාටා,None
17325,පරාටෙ කොහොමද වාහන වලට බලපාන්නේ,None
17326,කෝවිලගොඩගේ මහතා ඔබ සිතන්නේ ට්රම්ප් සහ ඔහුගේ රජය මේ සඳහා බලපෑම් කළ බවයිඉන්ධන පදනම් කරගත් මෝටර් රථ කර්මාන්තයට කුස් තුරුම්පුව බොහෝ දේ වෙනුවෙන් පෙනී සිටීමෙම තීරණය සීබීඑස්එල් විසින් ප්රකාශයට පත් කරනු ලබන අතර ශ්රී ලංකා නියෝජිතයින් වන ශ්රී ලංකා නියෝජිතයින් වන w  එක්සත් ජනපද නිලධාරීන්ට තවත් තීරුබදු සහනයක් ලබා ගැනීමට  අහම්බෙන්ද,None
